< 확률과통계 or 사회탐구 응시자 기준 분석결과 >,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1) 적정점수=합격률80%인 점수, 예상점수=합격률50%인 점수, 소신점수=합격률20%인 점수",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2) 나의 점수가 적정점수 이상인 경우(=합격률80%이상)은 진한녹색. 예상점수 이상이나 적정점수 미만인 경우(=합격률50~79%) 연한녹색. 예상점수 미만인 경우 노랑색(=합격률20~49%; 소신점수 이상) 또는 붉은색(=합격률20%미만; 소신점수에도 미달), 필수과목 결격사유로 응시제한된 경우 흰색",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모집단위,,,,나의 환산점수 및 환산점수기준 계열內전국등수(누백),,,,,2026학년도(20251113수능) 기준 지원선,,,,,,문과응시자기준 과거입시결과(합격권),,,,,,과거입시결과(상위70%),,,,,,모집군 및 정원,,,,,,,,수능반영방법,,,,,,,,,국수탐구성비 및 영어1등급대비감점,,,,,,,,,,,,,,
계열,대학교,전공,합격가능성,수능점수,내신점수,수능+내신,누백,전국등수 / 문과,적정점수,예상점수,소신점수,적정누백,예상누백,소신누백,2411 ,2311 ,2211 ,2111 ,2011 ,1911 ,2411 ,2311 ,2211 ,2111 ,2011 ,1911 ,대학구분,모집군,정원,시도,시군,학과특성,대학교(약칭),전공(약칭),선발유형,점수환산,수탐선택,수능요소,수능조합,필수,선택,가중택,탐구과목수,국어배점,수학배점,탐구배점,국어구성비,수학구성비,탐구구성비,영어1환점,영어2환점,영어3환점,영어4환점,영어5환점,영어6환점,영어7환점,영어8환점,영어9환점
문과,경남대학교,영어교육과,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,938.43 ,917.14 ,891.77 ,40.37 ,56.12 ,72.96 ,55.13 ,72.86 ,49.76 ,70.21 ,67.02 ,38.05 ,50.20 ,63.74 ,36.53 ,43.39 ,23.10 ,34.73 ,경남대,나,1 ,경남,창원,인문,경남대,영어교육,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경남대학교,외식조리학과,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,914.77 ,874.82 ,867.12 ,58.04 ,81.03 ,84.36 ,66.14 ,86.76 ,88.45 ,91.57 ,-,-,62.88 ,79.60 ,70.46 ,87.62 ,-,-,경남대,수시이월,0 ,경남,창원,자연,경남대,외식프랜,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경남대학교,유아교육과,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,940.75 ,919.26 ,883.00 ,38.30 ,54.89 ,77.35 ,71.20 ,67.90 ,45.76 ,44.93 ,82.42 ,40.37 ,68.03 ,62.33 ,44.38 ,43.59 ,38.46 ,34.99 ,경남대,나,1 ,경남,창원,인문,경남대,유아교육,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경남대학교,응급구조학과,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,916.34 ,875.59 ,867.16 ,56.62 ,80.56 ,84.33 ,66.14 ,82.77 ,84.55 ,82.58 ,-,-,62.88 ,71.96 ,71.64 ,71.23 ,-,-,경남대,수시이월,0 ,경남,창원,자연,경남대,응급구조학과,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경남대학교,인공지능학과,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,916.34 ,875.59 ,867.15 ,56.62 ,80.56 ,84.34 ,62.07 ,80.43 ,84.22 ,85.67 ,-,-,57.90 ,72.19 ,72.95 ,73.92 ,-,-,경남대,수시이월,0 ,경남,창원,자연,경남대,정보통신,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경남대학교,일어교육과,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,932.63 ,908.74 ,870.53 ,44.88 ,62.34 ,82.76 ,42.87 ,57.02 ,72.60 ,69.77 ,78.47 ,78.27 ,39.41 ,54.41 ,69.19 ,59.59 ,37.70 ,63.59 ,경남대,다,1 ,경남,창원,인문,경남대,일어교육,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경남대학교,자유전공학부,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,923.00 ,874.86 ,861.91 ,52.29 ,81.00 ,86.21 ,74.71 ,87.96 ,91.06 ,82.21 ,80.70 ,79.76 ,71.93 ,67.38 ,82.85 ,72.19 ,40.42 ,70.02 ,경남대,수시이월,0 ,경남,창원,공통,경남대,자유전공,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경남대학교,작업치료학과,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,925.51 ,884.32 ,866.98 ,49.82 ,76.63 ,84.46 ,-,75.74 ,91.68 ,50.84 ,-,-,-,66.39 ,86.81 ,49.18 ,-,-,경남대,수시이월,0 ,경남,창원,자연,경남대,작업치료,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경남대학교,전기공학과,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,916.05 ,875.19 ,867.11 ,56.77 ,80.81 ,84.37 ,42.01 ,83.16 ,82.84 ,86.38 ,-,-,38.65 ,75.59 ,70.39 ,68.38 ,-,-,경남대,수시이월,0 ,경남,창원,자연,경남대,전기,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경남대학교,제약공학과,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,915.94 ,875.16 ,867.14 ,57.19 ,80.83 ,84.34 ,84.24 ,83.71 ,75.61 ,82.78 ,-,-,82.51 ,73.09 ,65.23 ,60.03 ,-,-,경남대,수시이월,0 ,경남,창원,자연,경남대,제약공학,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경남대학교,컴퓨터공학부,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,915.41 ,875.00 ,867.15 ,57.64 ,80.92 ,84.34 ,82.27 ,84.77 ,85.60 ,83.46 ,-,-,80.32 ,72.19 ,77.12 ,77.19 ,-,-,경남대,수시이월,0 ,경남,창원,자연,경남대,컴퓨터공학부,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경남대학교,행정학과,오류(영어국사),800.00 ,0.00 ,800.00 ,94.00 ,304497 ／ 323933,907.98 ,867.40 ,846.80 ,63.02 ,84.15 ,90.80 ,82.81 ,92.25 ,81.19 ,76.64 ,82.95 ,64.00 ,80.92 ,71.80 ,70.77 ,74.02 ,37.70 ,59.06 ,경남대,수시이월,0 ,경남,창원,인문,경남대,행정,통합선발,경남통합,자유선택,백+백,국수영탐(1),국수영탐(1),,,1 ,50 ,50 ,50 ,33%,33%,33%,0.00 ,-1.50 ,-4.00 ,-7.50 ,-12.00 ,-25.00 ,-35.00 ,-45.00 ,-47.50 
문과,경북대학교,IT대학자율학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,681.58 ,673.36 ,666.06 ,4.50 ,6.87 ,8.38 ,8.42 ,6.13 ,3.91 ,6.96 ,-,-,7.78 ,5.41 ,3.54 ,6.34 ,-,-,경북대,나,7 ,대구,대구,자연,경북대,IT대학,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,IT첨단자율학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,687.85 ,681.28 ,671.65 ,3.17 ,4.57 ,7.08 ,7.50 ,-,-,-,-,-,6.85 ,-,-,-,-,-,경북대,가,21 ,대구,대구,자연,경북대,IT첨단자율학부,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,가정교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,658.92 ,645.15 ,632.85 ,10.86 ,16.77 ,22.25 ,19.43 ,-,-,-,-,-,18.39 ,-,-,-,-,-,경북대,가,4 ,대구,대구,공통,경북대,가정교육,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,간호학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,680.67 ,672.27 ,664.11 ,4.65 ,7.02 ,8.88 ,7.10 ,5.48 ,5.26 ,7.34 ,-,-,6.44 ,4.81 ,3.86 ,5.62 ,-,-,경북대,가,6 ,대구,대구,공통,경북대,간호,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,건축학부(건축공학),오류(영어국사),0.00 ,0.00 ,0.00 ,,,668.20 ,657.89 ,643.07 ,8.04 ,11.16 ,17.71 ,17.43 ,-,-,-,-,-,16.05 ,-,-,-,-,-,경북대,나,8 ,대구,대구,자연,경북대,건축공,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,건축학부(건축학),오류(영어국사),0.00 ,0.00 ,0.00 ,,,670.39 ,660.88 ,651.76 ,7.41 ,10.01 ,13.74 ,12.33 ,-,-,-,-,-,11.04 ,-,-,-,-,-,경북대,가,8 ,대구,대구,자연,경북대,건축,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,경상대학자율학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,668.64 ,660.56 ,656.30 ,8.07 ,10.39 ,11.99 ,10.35 ,9.65 ,9.54 ,10.52 ,11.28 ,9.14 ,9.59 ,8.49 ,8.49 ,9.50 ,9.67 ,8.25 ,경북대,나,10 ,대구,대구,인문,경북대,경상대학,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,경영학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,671.74 ,663.92 ,656.76 ,7.20 ,9.33 ,11.73 ,8.50 ,8.66 ,8.94 ,9.65 ,10.41 ,8.42 ,7.62 ,7.93 ,7.81 ,8.32 ,9.01 ,7.65 ,경북대,가,38 ,대구,대구,인문,경북대,경영,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,경제통상학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,665.62 ,658.00 ,652.50 ,8.80 ,11.33 ,13.48 ,11.03 ,10.64 ,10.14 ,11.39 ,12.15 ,9.87 ,9.66 ,9.04 ,9.17 ,10.67 ,10.34 ,8.85 ,경북대,나,29 ,대구,대구,인문,경북대,경제통상,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,고고인류학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,657.33 ,648.76 ,639.77 ,11.60 ,14.94 ,18.57 ,14.37 ,13.80 ,14.72 ,20.76 ,16.56 ,16.73 ,13.54 ,12.78 ,13.95 ,20.48 ,15.18 ,14.44 ,경북대,나,5 ,대구,대구,인문,경북대,고고인류,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,고분자공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,672.86 ,664.05 ,653.86 ,6.95 ,8.92 ,12.79 ,11.21 ,-,-,-,-,-,10.11 ,-,-,-,-,-,경북대,가,6 ,대구,대구,자연,경북대,고분자,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,공과대학자율학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,669.21 ,659.54 ,649.88 ,7.78 ,10.58 ,14.64 ,13.77 ,-,-,-,-,-,11.32 ,-,-,-,-,-,경북대,나,9 ,대구,대구,자연,경북대,공과대학,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,공학첨단자율학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,670.67 ,661.18 ,652.29 ,7.34 ,9.91 ,13.44 ,11.97 ,-,-,-,-,-,10.48 ,-,-,-,-,-,경북대,가,12 ,대구,대구,자연,경북대,공학첨단자율학부,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,교육학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,660.30 ,652.45 ,640.78 ,10.49 ,13.50 ,18.29 ,12.07 ,11.68 ,16.44 ,15.41 ,14.08 ,9.83 ,11.32 ,10.92 ,13.71 ,14.38 ,12.60 ,8.90 ,경북대,나,3 ,대구,대구,인문,경북대,교육학,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,국어교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,667.00 ,659.27 ,647.43 ,8.44 ,10.87 ,15.66 ,9.59 ,18.65 ,10.07 ,10.30 ,13.24 ,11.35 ,8.44 ,15.16 ,9.07 ,8.62 ,10.84 ,10.23 ,경북대,나,11 ,대구,대구,인문,경북대,국어교육,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,국어국문학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,659.39 ,651.24 ,639.28 ,10.81 ,13.91 ,18.83 ,15.02 ,12.47 ,12.47 ,16.48 ,22.41 ,20.06 ,13.95 ,11.61 ,12.13 ,14.44 ,19.22 ,17.58 ,경북대,가,5 ,대구,대구,인문,경북대,국어국문,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,금속재료공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,671.89 ,662.44 ,651.72 ,7.05 ,9.44 ,13.75 ,12.29 ,-,-,-,-,-,11.55 ,-,-,-,-,-,경북대,나,9 ,대구,대구,자연,경북대,금속재료공학과,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,기계공학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,675.75 ,667.45 ,659.88 ,5.94 ,8.14 ,10.51 ,9.90 ,-,-,-,-,-,8.79 ,-,-,-,-,-,경북대,나,27 ,대구,대구,자연,경북대,기계,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,노어노문학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,656.40 ,648.12 ,639.76 ,11.89 ,15.30 ,18.58 ,15.87 ,13.32 ,14.20 ,18.29 ,17.86 ,18.96 ,14.98 ,12.54 ,14.06 ,17.62 ,16.20 ,16.30 ,경북대,가,3 ,대구,대구,인문,경북대,노어노문,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,농업생명과학대학자율학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,661.00 ,647.84 ,635.12 ,9.97 ,15.64 ,20.92 ,16.36 ,11.94 ,10.06 ,17.81 ,-,-,14.85 ,11.09 ,9.32 ,16.35 ,-,-,경북대,나,9 ,대구,대구,자연,경북대,농업생명과학대학,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,농업토목공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,668.33 ,658.13 ,646.29 ,8.00 ,11.11 ,16.17 ,13.91 ,-,-,-,-,-,13.04 ,-,-,-,-,-,경북대,나,6 ,대구,대구,자연,경북대,농업토목공학,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,독어독문학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,656.33 ,648.04 ,641.38 ,11.96 ,15.40 ,18.08 ,15.37 ,13.83 ,14.98 ,17.71 ,18.39 ,12.27 ,14.17 ,12.64 ,14.28 ,16.98 ,17.37 ,10.97 ,경북대,나,6 ,대구,대구,인문,경북대,독어독문,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,디자인학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,716.04 ,709.16 ,703.36 ,3.80 ,5.38 ,7.33 ,-,5.18 ,-,-,-,-,-,4.55 ,-,-,-,-,경북대,가,3 ,대구,대구,인문,경북대,디자인학과,통합선발,경북예능,자유선택,표+변,국영탐(2),국영탐(2),,,2 ,400 ,0 ,400 ,50%,0%,50%,0.00 ,-6.00 ,-16.00 ,-26.00 ,-36.00 ,-46.00 ,-56.00 ,-66.00 ,-76.00 
문과,경북대학교,문헌정보학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,661.19 ,653.96 ,648.66 ,10.05 ,12.94 ,14.99 ,12.61 ,11.89 ,12.84 ,15.41 ,15.47 ,12.10 ,11.77 ,10.56 ,12.37 ,14.88 ,14.27 ,11.37 ,경북대,나,6 ,대구,대구,인문,경북대,문헌정보,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,물리교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,664.11 ,652.43 ,636.14 ,8.88 ,13.37 ,20.68 ,13.31 ,-,-,-,-,-,11.55 ,-,-,-,-,-,경북대,가,4 ,대구,대구,자연,경북대,물리교육,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,물리학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,665.77 ,654.58 ,643.18 ,8.43 ,12.50 ,17.68 ,13.35 ,-,-,-,-,-,12.11 ,-,-,-,-,-,경북대,나,12 ,대구,대구,자연,경북대,물리,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,미디어커뮤니케이션학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,665.39 ,657.66 ,653.26 ,8.89 ,11.44 ,13.21 ,10.26 ,10.26 ,10.94 ,12.38 ,14.42 ,11.02 ,9.53 ,9.32 ,10.63 ,11.49 ,12.67 ,9.86 ,경북대,나,6 ,대구,대구,인문,경북대,미디어,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,바이오섬유소재학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,660.39 ,646.95 ,620.04 ,10.29 ,15.90 ,28.17 ,21.38 ,11.94 ,10.06 ,17.81 ,-,-,19.97 ,11.09 ,9.32 ,16.35 ,-,-,경북대,나,6 ,대구,대구,자연,경북대,바이오섬유,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,불어불문학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,659.30 ,651.09 ,644.98 ,10.85 ,13.97 ,16.67 ,12.92 ,13.30 ,13.56 ,19.07 ,18.00 ,14.60 ,12.03 ,12.10 ,13.00 ,17.96 ,16.94 ,13.21 ,경북대,가,7 ,대구,대구,인문,경북대,불어불문,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,사학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,659.18 ,650.78 ,643.54 ,10.91 ,14.04 ,17.26 ,14.53 ,12.99 ,13.07 ,18.66 ,17.95 ,15.11 ,13.44 ,12.06 ,11.74 ,15.69 ,16.51 ,13.68 ,경북대,가,7 ,대구,대구,인문,경북대,사학,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,사회과학대학자율학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,662.86 ,655.25 ,649.63 ,9.61 ,12.37 ,14.45 ,11.46 ,11.88 ,12.08 ,15.50 ,15.10 ,12.26 ,10.60 ,10.43 ,11.58 ,14.56 ,13.46 ,10.74 ,경북대,가,3 ,대구,대구,인문,경북대,사회과학대학,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
문과,경북대학교,사회복지학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,661.17 ,653.92 ,648.17 ,10.06 ,12.95 ,15.23 ,12.82 ,11.71 ,12.71 ,16.64 ,16.43 ,14.29 ,12.08 ,10.54 ,12.34 ,15.29 ,15.42 ,11.85 ,경북대,나,7 ,대구,대구,인문,경북대,사회복지,통합선발,경북인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,375 ,250 ,250 ,43%,29%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
