region,university,category,admission_type,year,department,perfect_score,convert_50_cut,convert_70_cut,grade_50_cut,grade_70_cut,korean,math,inquiry,average,english,recruitment_count,competition_rate,additional_pass,total_apply,pass_num,real_competition_rate
충남,청운대,자연,정시(가),2021,건축공학과,374,,,,5,76,53,37,55.3,,21,3.19,11,66.99,32,2.09
충남,청운대,자연,정시(가),2022,건축공학과,416,,379,,,77,76,73,75,,5,10.8,4,54,9,6
충남,청운대,자연,정시(가),2023,건축공학과,500,,267,,,,,,267,,1,18,9,18,10,1.8
충남,청운대,인문,정시(가),2021,경영전공,393,,,,5.7,76,63,30,56.3,,22,5.45,20,119.9,42,2.85
충남,청운대,인문,정시(가),2022,경영학과,395,,362,,,76,59,64,73.67,,9,12,8,108,17,6.35
충남,청운대,예체능,정시(가),2021,공간디자인학과,270,,,,6.6,41,22,30,31,,20,1.8,3,36,23,1.57
충남,중부대,자연,정시(가),2021,스마트IT전공,1000,,592,,,24,10,46,26.7,,1,9,7,9,8,1.13
충남,중부대,예체능,정시(나),2024,뷰티ㆍ패션비즈니스학전공,1000,,,,,,,,,,,,,0,0,0
충남,중부대,예체능,정시(가),2021,사진영상학전공,1000,,723,,,70,35,72,55.7,,5,8.2,10,41,15,2.73
충남,중부대,예체능,정시(가),2023,사진영상학전공,1000,,710,,,,,,71.66,,3,12.66,6,37.98,9,4.22
충남,중부대,예체능,정시(가),2024,사진영상학전공,1000,,781,,,,,,73.5,,5,8.4,13,42,18,2.33
충남,중부대,인문,정시(나),2021,사회복지학전공,1000,,601,,,61,45,42,49.3,,15,1.53,8,22.95,23,1
충남,중부대,인문,정시(다),2023,사회복지학전공,1000,,,,,,,,,,0,1.33,6,0,0,0
충남,중부대,예체능,정시(가),2023,산업디자인학전공,1000,,776,,,,,,78.33,,2,9.33,4,18.66,6,3.11
충남,중부대,예체능,정시(가),2024,산업디자인학전공,1000,,798,,,,,,78,,4,5,6,20,10,2
충남,중부대,예체능,정시(다),2021,뷰티케어학전공,1000,,0,,,,,,,,4,1.25,0,5,4,1.25
충남,중부대,자연,정시(다),2023,스마트IT전공,1000,,713,,,,,,72,,2,13.33,11,26.66,13,2.05
충남,중부대,자연,정시(다),2024,스마트IT전공,1000,,805,,,,,,77.5,,3,15,10,45,13,3.46
충남,중부대,자연,정시(나),2023,스마트모빌리티,1000,,705,,,,,,70.33,,2,12.75,3,25.5,5,5.1
충남,중부대,자연,정시(나),2024,스마트모빌리티공학전공,1000,,756,,,,,,73.5,,5,7.6,15,38,20,1.9
충남,중부대,예체능,정시(나),2021,스포츠건강관리학전공,1000,,399,,,16,19,27,24,,8,3.63,19,29.04,27,1.08
충남,중부대,예체능,정시(나),2024,스포츠건강관리학전공,1000,,0,,,,,,,,3,3,5,9,8,1.13
충남,중부대,예체능,정시(다),2021,애완동물학부,1000,,561,,,,,,,,5,3,10,15,15,1
충남,중부대,인문,정시(다),2024,미디어커뮤니케이션학전공,1000,,838,,,,,,83,,3,17.33,8,51.99,11,4.73
충남,중부대,예체능,정시(가),2024,레저스포츠학전공,1000,,499,,,,,,46.5,,16,2.38,22,38.08,38,1
충남,중부대,인문,정시(나),2021,문헌정보학전공,1000,,,,,,,,,,1,6,5,6,6,1
충남,중부대,인문,정시(다),2024,문헌정보학전공,1000,,623,,,,,,64.5,,9,1.44,4,12.96,13,1
충남,중부대,자연,정시(가),2021,물리치료학과,1000,,706,,,67,45,62,61.7,,7,7.29,0,51.03,7,7.29
충남,중부대,자연,정시(가),2023,물리치료학과,1000,,692,,,,,,70,,3,6.33,14,18.99,17,1.12
충남,중부대,자연,정시(가),2024,물리치료학과,1000,,826,,,,,,81,,3,16,10,48,13,3.69
충남,중부대,인문,정시(가),2021,미디어커뮤니케이션학전공,1000,,719,,,57,24,59,50,,5,7,25,35,30,1.17
충남,중부대,인문,정시(다),2023,미디어커뮤니케이션학전공,1000,,742,,,,,,74.33,,2,20.66,9,41.32,11,3.76
충남,중부대,예체능,정시(가),2021,엔터테인먼트학전공,1000,,736,,,55,48,67,56.7,,4,5.75,7,23,11,2.09
충남,중부대,자연,정시(다),2021,바이오식품학전공,1000,,525,,,38,19,34,32.3,,21,0.62,0,13.02,21,0.62
충남,중부대,자연,정시(다),2021,바이오화장품학전공,1000,,,,,,,,,,23,0.65,0,14.95,23,0.65
충남,중부대,자연,정시(다),2023,반려동물학부,1000,,494,,,,,,50,,0,3.8,3,0,0,0
충남,중부대,자연,정시(다),2024,반려동물학부,1000,,578,,,,,,57.5,,3,3.33,7,9.99,10,1
충남,중부대,인문,정시(다),2021,보건행정학과,1000,,498,,,24,54,24,41.3,,21,1.24,5,26.04,26,1
충남,중부대,인문,정시(가),2023,보건행정학과,1000,,,,,,,,,,0,1.71,10,0,0,0
충남,중부대,인문,정시(가),2024,보건행정학과,1000,,533,,,,,,45.5,,16,2.19,19,35.04,35,1
충남,중부대,인문,정시(가),2021,항공서비스학전공,1000,,632,,,36,55,58,52.7,,10,1.3,3,13,13,1
충남,중부대,인문,정시(가),2021,특수교육과(중등특수교육),800,,705,,,45,58,56,57.7,,2,2,2,4,4,1
충남,중부대,인문,정시(가),2021,특수교육과(초등특수교육),800,,769,,,61,69,73,64.7,,3,2.33,0,6.99,3,2.33
충남,중부대,예체능,정시(가),2021,특수체육교육과,1000,,650,,,63,59,46,64,,3,5.67,3,17.01,6,2.84
충남,중부대,예체능,정시(가),2023,특수체육교육과,1000,,634,,,,,,64.66,,2,3.66,1,7.32,3,2.44
충남,중부대,예체능,정시(가),2024,특수체육교육과,1000,,835,,,,,,82.5,,3,8,,24,3,8
충남,중부대,자연,정시(나),2021,한방보건제약학과,1000,,485,,,,,,,,15,0.93,0,13.95,15,0.93
충남,중부대,인문,정시(나),2021,항공경영물류학전공,1000,,427,,,10,32,15,19,,19,0.37,0,7.03,19,0.37
충남,중부대,인문,정시(가),2021,항공관광&카지노학전공,1000,,,,,,,,,,33,0.45,0,14.85,33,0.45
충남,중부대,인문,정시(가),2021,특수교육과(유아특수교육),800,,,,,,,,,,2,3,0,6,2,3
충남,중부대,인문,정시(다),2023,항공서비스학전공,1000,,387,,,,,,39.33,,2,3.6,13,7.2,15,0.48
충남,중부대,인문,정시(다),2024,항공서비스학전공,1000,,586,,,,,,59.5,,5,5.8,18,29,23,1.26
충남,중부대,인문,정시(가),2021,호텔비즈니스전공,1000,,437,,,24,1,41,25,,24,1,0,24,24,1
충남,중부대,자연,정시(다),2021,환경조경학전공,1000,,532,,,12,48,17,25.7,,22,0.68,0,14.96,22,0.68
충남,국립공주대,예체능,정시(나),2021,영상학과,1000,,821.9,,,86.6,58.7,67.3,68.3,,3,6.3,9,18.9,12,1.58
충남,국립공주대,인문,정시(나),2024,역사교육과,1000,,924.07,,,,,,91.07,,3,5,2,15,5,3
충남,국립공주대,인문,정시(나),2023,역사교육과,1000,,879.87,,,,,,85.87,,3,4,2,12,5,2.4
충남,중부대,자연,정시(가),2023,전기전자공학전공,1000,,716,,,,,,71.66,,3,6,7,18,10,1.8
충남,중부대,예체능,정시(가),2023,엔터테인먼트학전공,1000,,712,,,,,,71.33,,2,5.75,3,11.5,5,2.3
충남,중부대,예체능,정시(가),2024,엔터테인먼트학전공,1000,,840,,,,,,79,,2,7,2,14,4,3.5
충남,중부대,인문,정시(가),2021,유아교육과,800,,727,,,24,62,63,53.7,,6,3.67,12,22.02,18,1.22
충남,중부대,인문,정시(가),2023,유아교육과,800,,552,,,,,,69.66,,2,5,7,10,9,1.11
충남,중부대,인문,정시(가),2024,유아교육과,800,,512,,,,,,61.5,,,,2,0,2,0
충남,중부대,자연,정시(다),2021,자동차시스템공학전공,1000,,672,,,53,34,56,58.7,,7,3.57,14,24.99,21,1.19
충남,중부대,무전공,정시(다),2024,자율설계전공,1000,,389,,,,,,32.5,,37,1.03,,38.11,37,1.03
충남,중부대,자연,정시(다),2021,전기전자공학전공,1000,,731,,,59,42,64,55,,6,4.5,9,27,15,1.8
충남,청운대,인문,정시(가),2023,경영학과,500,,368,,,,,,368,,4,18.8,10,75.2,14,5.37
충남,중부대,자연,정시(가),2024,전기전자공학전공,1000,,793,,,,,,78,,5,11.6,13,58,18,3.22
충남,중부대,자연,정시(가),2021,정보보호학전공,1000,,631,,,40,37,46,49.7,,10,3.4,12,34,22,1.55
충남,중부대,자연,정시(나),2023,정보보호학전공,1000,,709,,,,,,70.33,,2,11.66,6,23.32,8,2.92
충남,중부대,자연,정시(나),2024,정보보호학전공,1000,,820,,,,,,78.5,,4,13.25,7,53,11,4.82
충남,중부대,자연,정시(가),2021,토목공학전공,1000,,572,,,40,41,52,43.3,,8,4.38,16,35.04,24,1.46
충남,중부대,자연,정시(다),2023,토목공학전공,1000,,672,,,,,,67.66,,2,18,6,36,8,4.5
충남,중부대,자연,정시(다),2024,토목공학전공,1000,,766,,,,,,74.5,,6,13,13,78,19,4.11
충북,국립한국교통대,인문,정시(나),2022,산업경영.안전공학부(야),1000,,,,,,,,,,7,1,,7,7,1
충북,충북대,자연,정시(나),2022,환경생명화학과,1000,,953.64,,,73,56,61.5,63.5,3,10,5.3,4,53,14,3.79
충북,충북대,자연,정시(나),2023,환경생명화학과,961.99,,961.54,,,,,,66.5,,8,6.38,3,51.04,11,4.64
충북,충북대,자연,정시(나),2024,환경생명화학과,1000,,958.01,,,,,,68.17,,10,4.9,12,49,22,2.23
충북,국립한국교통대,자연,정시(나),2023,물리치료학과,1000,,754,,,,,,75.38,,6,5.5,4,33,10,3.3
충북,국립한국교통대,자연,정시(다),2024,반도체신소재공학과,1000,,760,,,,,,76,,70,8.75,27,612.5,97,6.31
충북,국립한국교통대,인문,정시(가),2024,사회복지학과,1000,,776.7,,,,,,77.67,,31,7.75,3,240.25,34,7.07
충북,국립한국교통대,인문,정시(나),2021,산업경영.안전공학부,1000,,645,,,49,58,40,54.5,,27,2,26,54,53,1.02
충북,국립한국교통대,인문,정시(나),2022,산업경영.안전공학부,1000,,596,,,44,44,43.5,44.17,4,19,3.95,12,75.05,31,2.42
충북,국립한국교통대,인문,정시(나),2023,산업경영.안전공학부,1000,,657,,,,,,64,,17,4.12,15,70.04,32,2.19
충북,국립한국교통대,인문,정시(나),2021,산업경영.안전공학부(야),1000,,576,,,47,73,46,46.33,,8,1.63,5,13.04,13,1
충북,충북대,자연,정시(가),2021,환경생명화학과,1000,,958.5,,,68,46,64,63.3,,12,3.8,19,45.6,31,1.47
충북,국립한국교통대,인문,정시(다),2024,산업경영공학과,1000,,773.3,,,,,,77.33,,59,7.38,13,435.42,72,6.05
충북,국립한국교통대,예체능,정시(다),2024,산업디자인학과,1000,,720,,,,,,72,,20,6.67,14,133.4,34,3.92
충북,국립한국교통대,인문,정시(가),2024,스포츠산업학과,600,,436.02,,,,,,72.67,,13,6.5,0,84.5,13,6.5
충북,국립한국교통대,예체능,정시(가),2024,스포츠의학과,600,,409.98,,,,,,68.33,,24,8,2,192,26,7.38
충북,국립한국교통대,예체능,정시(가),2021,스포츠학부,600,,366.2,,,47,38,,41.83,,12,1.83,2,21.96,14,1.57
충북,국립한국교통대,예체능,정시(가),2022,스포츠학부,600,,356.94,,,49,23,,36,4,11,3.55,1,39.05,12,3.25
충북,국립한국교통대,예체능,정시(가),2023,스포츠학부,600,,374.37,,,,,,62.5,,7,8.43,2,59.01,9,6.56
충북,국립한국교통대,자연,정시(다),2024,식품생명학부,1000,,736.7,,,,,,73.67,,75,5.36,22,402,97,4.14
충북,국립한국교통대,자연,정시(나),2021,식품생명학부,1000,,546,,,45,42,36,43.33,,21,1.81,17,38.01,38,1
충북,충북대,자연,정시(나),2023,화학과,965.59,,965.06,,,,,,71,,24,4.75,24,114,48,2.38
충북,충북대,인문,정시(가),2022,행정학과,1000,,967.6,,,71,72,76.5,73.17,3,10,6.7,6,67,16,4.19
충북,충북대,인문,정시(가),2023,행정학과,970.72,,970.57,,,,,,72,,10,8.2,7,82,17,4.82
충북,충북대,인문,정시(가),2024,행정학과,1000,,966.78,,,,,,71.63,,9,6.8,10,61.2,19,3.22
충북,충북대,자연,정시(나),2021,화학공학과,1000,,960.1,,,70,51,67,64.8,,14,3.5,22,49,36,1.36
충북,충북대,자연,정시(가),2022,화학공학과,1000,,964.92,,,55,79,77.5,70.5,2,15,5.87,9,88.05,24,3.67
충북,충북대,자연,정시(가),2023,화학공학과,969.37,,968.51,,,,,,76.5,,12,6.5,20,78,32,2.44
충북,충북대,자연,정시(가),2024,화학공학과,1000,,965.23,,,,,,74.27,,12,6.8,16,81.6,28,2.91
충북,충북대,자연,정시(가),2021,화학과,1000,,952.5,,,51,46,64.5,58.8,,11,4,31,44,42,1.05
충북,충북대,자연,정시(나),2022,화학과,1000,,958.42,,,39,74,73.5,62.17,3,19,6.21,5,117.99,24,4.92
충북,국립한국교통대,자연,정시(나),2022,식품생명학부,1000,,572,,,36,45,46,45.33,4,19,4.68,13,88.92,32,2.78
충북,충북대,자연,정시(나),2024,화학과,1000,,963.23,,,,,,70.77,,16,6.8,16,108.8,32,3.4
충북,충북대,자연,정시(가),2021,화학교육과,950,,956.1,,,53,46,72,65.3,,5,2.4,2,12,7,1.71
충북,충북대,자연,정시(가),2022,화학교육과,1000,,964.27,,,61,80,78,73,3,4,4.5,3,18,7,2.57
충북,충북대,자연,정시(가),2023,화학교육과,967.12,,965.82,,,,,,81,,8,6.5,8,52,16,3.25
충북,충북대,자연,정시(가),2024,화학교육과,1000,,957.81,,,,,,61.32,,8,5.8,7,46.4,15,3.09
충북,충북대,자연,정시(나),2021,환경공학과,1000,,962.6,,,67,51,72,67.3,,18,4.9,33,88.2,51,1.73
충북,충북대,자연,정시(가),2022,환경공학과,1000,,958.28,,,63,76,76,71.67,4,14,6.14,10,85.96,24,3.58
충북,충북대,자연,정시(가),2023,환경공학과,965.15,,964.63,,,,,,71.5,,16,6.81,8,108.96,24,4.54
충북,충북대,자연,정시(가),2024,환경공학과,1000,,962.72,,,,,,69.5,,11,8.6,15,94.6,26,3.64
충북,세명대,인문,정시(나),2021,도시경제부동산학과,1000,,480,,,,,,,,17,1.82,14,30.94,31,1
충북,세명대,인문,정시(나),2022,관광경영학과,1000,,264,,,,,,,,25,0.6,0,15,25,0.6
충북,세명대,인문,정시(나),2023,관광경영학과,1000,,432,,,,,,,,22,0.27,,5.94,22,0.27
충북,세명대,인문,정시(다),2021,광고홍보학과,1000,,540,,,,,,,,6,3.33,13,19.98,19,1.05
충북,세명대,인문,정시(나),2022,광고홍보학과,1000,,488,,,,,,,,17,1.94,16,32.98,33,1
충북,세명대,인문,정시(나),2023,광고홍보학과,1000,,504,,,,,,,,12,1.17,2,14.04,14,1
충북,세명대,인문,정시(다),2024,광고홍보학과,1000,,404,,,,,,,,22,1.77,17,38.94,39,1
충북,세명대,인문,정시(나),2022,글로벌물류학과,1000,,328,,,,,,,,30,0.53,0,15.9,30,0.53
충북,세명대,인문,정시(나),2023,글로벌물류학과,1000,,256,,,,,,,,25,0.48,,12,25,0.48
충북,세명대,인문,정시(다),2021,글로벌언어문화콘텐츠학부,1000,,476,,,,,,,,64,1.19,12,76.16,76,1
충북,세명대,인문,정시(다),2024,경찰학과,1000,,732,,,,,,,,2,10.5,8,21,10,2.1
충북,세명대,인문,정시(나),2022,도시경제부동산학과,1000,,224,,,,,,,,19,0.68,0,12.92,19,0.68
충북,세명대,인문,정시(나),2023,도시경제부동산학과,1000,,464,,,,,,,,19,0.47,,8.93,19,0.47
충북,세명대,자연,정시(다),2021,동물바이오헬스학과,1000,,604,,,,,,,,7,2.43,6,17.01,13,1.31
충북,세명대,자연,정시(다),2022,동물바이오헬스학과,1000,,580,,,,,,,,2,4.5,5,9,7,1.29
충북,세명대,자연,정시(다),2023,동물바이오헬스학과,1000,,516,,,,,,,,8,1.13,1,9.04,9,1
충북,세명대,자연,정시(다),2024,동물보건학과,1000,,456,,,,,,,,7,2.14,8,14.98,15,1
충북,세명대,자연,정시(나),2021,디지털콘텐츠창작학과,1000,,560,,,,,,,,8,5.13,33,41.04,41,1
충북,세명대,자연,정시(나),2022,디지털콘텐츠창작학과,1000,,472,,,,,,,,9,2.33,12,20.97,21,1
충북,세명대,자연,정시(나),2023,디지털콘텐츠창작학과,1000,,368,,,,,,,,7,1.71,5,11.97,12,1
충북,세명대,자연,정시(나),2022,건축학과,1000,,488,,,,,,,,10,1.3,3,13,13,1
충북,국립한국교통대,자연,정시(다),2023,식품생명학부,1000,,619,,,,,,60,,18,4.5,37,81,55,1.47
충북,국립한국교통대,자연,정시(다),2024,안전공학과,1000,,776.7,,,,,,77.67,,83,9.22,15,765.26,98,7.81
충북,세명대,자연,정시(다),2021,간호학과,1000,,872,,,,,,,,6,10.17,12,61.02,18,3.39
충북,세명대,자연,정시(다),2022,간호학과,1000,,844,,,,,,,,5,12.4,13,62,18,3.44
충북,세명대,자연,정시(다),2023,간호학과,1000,,792,,,,,,,,11,6.18,30,67.98,41,1.66
충북,세명대,자연,정시(다),2024,간호학과,1000,,792,,,,,,,,11,9.36,36,102.96,47,2.19
충북,세명대,자연,정시(다),2022,건설환경공학과,1000,,444,,,,,,,,19,0.47,0,8.93,19,0.47
충북,세명대,자연,정시(다),2023,건설환경공학과,1000,,304,,,,,,,,23,0.74,0,17.02,23,0.74
충북,세명대,자연,정시(나),2021,건축학과,1000,,440,,,,,,,,39,1.05,2,40.95,41,1
충북,충북대,인문,정시(나),2021,행정학과,1000,,976.4,,,67,80,78,78.8,,8,6.3,8,50.4,16,3.15
충북,세명대,자연,정시(나),2023,건축학과,1000,,464,,,,,,,,11,1.36,4,14.96,15,1
충북,세명대,자연,정시(나),2024,건축학과,1000,,460,,,,,,,,25,2.04,20,51,45,1.13
충북,세명대,인문,정시(다),2021,경영학과,1000,,584,,,,,,,,18,1.33,6,23.94,24,1
충북,세명대,인문,정시(나),2022,경영학과,1000,,636,,,,,,,,4,5.25,3,21,7,3
충북,세명대,인문,정시(나),2023,경영학과,1000,,520,,,,,,,,11,2.18,12,23.98,23,1.04
충북,세명대,인문,정시(나),2024,경영학과,1000,,408,,,,,,,,16,1.56,7,24.96,23,1.09
충북,세명대,인문,정시(다),2021,경찰학과,1000,,460,,,,,,,,6,2,3,12,9,1.33
충북,세명대,인문,정시(다),2022,경찰학과,1000,,656,,,,,,,,5,4.2,6,21,11,1.91
충북,세명대,인문,정시(다),2023,경찰학과,1000,,456,,,,,,,,4,2.5,6,10,10,1
충북,충북대,자연,정시(가),2022,지구과학교육과,1000,,962.89,,,82,84,58.5,74.83,2,6,6.33,3,37.98,9,4.22
충북,충북대,자연,정시(나),2021,주거환경학과,1000,,965.7,,,53,80,75,74.3,,4,7,4,28,8,3.5
충북,충북대,자연,정시(가),2022,주거환경학과,1000,,,,,,,,,,3,8.33,2,24.99,5,5
충북,충북대,자연,정시(가),2023,주거환경학과,961.59,,960.72,,,,,,74.75,,5,10.4,6,52,11,4.73
충북,충북대,자연,정시(가),2024,주거환경학과,1000,,959.49,,,,,,67.63,,5,9.2,4,46,9,5.11
충북,충북대,인문,정시(가),2021,중어중문학과,1000,,973,,,70,72,75,74.5,,9,4.7,8,42.3,17,2.49
충북,충북대,인문,정시(나),2022,중어중문학과,1000,,963.59,,,51,67,82.5,66.83,2,6,6.67,1,40.02,7,5.72
충북,충북대,인문,정시(나),2023,중어중문학과,969.57,,969.75,,,,,,71,,7,8.43,3,59.01,10,5.9
충북,충북대,인문,정시(나),2024,중어중문학과,1000,,964.23,,,,,,67.73,,7,6.7,1,46.9,8,5.86
충북,충북대,자연,정시(가),2021,지구과학교육과,950,,949.8,,,63,45,66.5,60.8,,10,2.1,5,21,15,1.4
충북,충북대,예체능,정시(가),2021,조형예술학과(조소),500,,900.9,,,21,1,16.5,16.8,,10,2.6,1,26,11,2.36
충북,충북대,자연,정시(가),2023,지구과학교육과,965.89,,966.28,,,,,,76.5,,8,4.75,11,38,19,2
충북,충북대,자연,정시(가),2024,지구과학교육과,1000,,963.46,,,,,,72.93,,9,6.2,12,55.8,21,2.66
충북,충북대,자연,정시(가),2021,지구환경과학과,1000,,960.2,,,61,51,61.5,62.5,,14,3.4,13,47.6,27,1.76
충북,충북대,자연,정시(나),2022,지구환경과학과,1000,,952.75,,,61,77,43,60.33,3,10,6.8,4,68,14,4.86
충북,충북대,자연,정시(나),2023,지구환경과학과,963.22,,962.93,,,,,,63.75,,9,5.22,9,46.98,18,2.61
충북,충북대,자연,정시(나),2024,지구환경과학과,1000,,961.26,,,,,,70.18,,8,7.9,12,63.2,20,3.16
충북,충북대,자연,정시(가),2021,지능로봇공학과,1000,,965.8,,,65,65,64.5,68,,15,3.9,14,58.5,29,2.02
충북,충북대,자연,정시(나),2022,지능로봇공학과,1000,,959.85,,,75,69,76,73.33,3,14,4.36,6,61.04,20,3.05
충북,충북대,자연,정시(나),2023,지능로봇공학과,968.05,,967.52,,,,,,72.25,,12,5.25,3,63,15,4.2
충북,충북대,인문,정시(가),2023,정치외교학과,972.16,,971.54,,,,,,74.5,,9,8.67,8,78.03,17,4.59
충북,서원대,예체능,정시(다),2024,호텔외식조리학부,492,,49.2,,,,,,53.88,,1,8,6,8,7,1.14
충북,서원대,자연,정시(나),2022,환경공학과,1000,,528,,,55,30,,42.5,4,18,1.2,3,21.6,21,1.03
충북,서원대,자연,정시(나),2023,환경공학과,1000,,468,,,,,,36.68,,14,2.3,20,32.2,34,0.95
충북,서원대,자연,정시(나),2024,환경공학과,532,,53.2,,,,,,50.79,,13,4.1,21,53.3,34,1.57
충북,충북대,자연,정시(나),2022,정보통신공학부,1000,,959.21,,,85,58,77.5,73.5,4,29,5.38,5,156.02,34,4.59
충북,충북대,자연,정시(나),2023,정보통신공학부,967.09,,966.31,,,,,,67,,35,4.71,29,164.85,64,2.58
충북,충북대,자연,정시(나),2024,정보통신공학부,1000,,963.46,,,,,,70.98,,35,4.8,43,168,78,2.15
충북,충북대,인문,정시(나),2021,정치외교학과,1000,,973.9,,,67,66,76.5,73.3,,9,6.9,15,62.1,24,2.59
충북,충북대,인문,정시(가),2022,정치외교학과,1000,,966.26,,,57,74,77.5,69.5,3,9,7.33,3,65.97,12,5.5
충북,충북대,자연,정시(나),2024,지능로봇공학과,1000,,964.15,,,,,,69.93,,14,4.3,4,60.2,18,3.34
충북,충북대,인문,정시(가),2024,정치외교학과,1000,,965.93,,,,,,67.5,,10,6.7,8,67,18,3.72
충북,충북대,자연,정시(가),2022,제약학과,1000,,987.71,,,96,96,95,95.67,1,5,13.6,1,68,6,11.33
충북,충북대,자연,정시(가)지역,2022,제약학과,1000,,985.48,,,88,93,90.5,94.2,1,5,9.4,1,47,6,7.83
충북,충북대,자연,정시(가)사배,2022,제약학과,1000,,,,,,,,,,2,4,1,8,3,2.67
충북,충북대,자연,정시(가),2023,제약학과,990.48,,990.46,,,,,,95,,5,12,3,60,8,7.5
충북,충북대,의약학,정시(가),2024,제약학과,1000,,988.78,,,,,,94.12,,4,13.3,2,53.2,6,8.87
충북,충북대,의약학,정시(나)지역,2024,제약학과,1000,,988.24,,,,,,94.58,,6,6.3,2,37.8,8,4.73
충북,충북대,예체능,정시(가),2021,조형예술학과(동양화),500,,871.2,,,20,5,32.5,26.3,,10,2.4,3,24,13,1.85
충북,충북대,예체능,정시(가),2021,조형예술학과(서양화),500,,887.5,,,38,2,39.5,33,,9,3.9,3,35.1,12,2.93
충북,충북대,자연,정시(가),2023,토목공학부,965.27,,964.56,,,,,,69.75,,40,5.98,26,239.2,66,3.62
충북,충북대,자연,정시(나),2022,축산학과,1000,,948.22,,,73,44,77,64.67,3,14,8.29,2,116.06,16,7.25
충북,충북대,자연,정시(나),2023,축산학과,958.84,,958.69,,,,,,63.5,,12,5.75,5,69,17,4.06
충북,충북대,자연,정시(나),2024,축산학과,1000,,958.28,,,,,,67.15,,14,6.1,6,85.4,20,4.27
충북,충북대,자연,정시(가),2021,컴퓨터공학과,1000,,967.1,,,63,55,70,69.8,,17,4.9,19,83.3,36,2.31
충북,충북대,자연,정시(나),2022,컴퓨터공학과,1000,,964.5,,,73,74,85.5,77.5,3,11,7.45,6,81.95,17,4.82
충북,충북대,자연,정시(나),2023,컴퓨터공학과,971.1,,970.11,,,,,,78.25,,14,5,11,70,25,2.8
충북,충북대,자연,정시(나),2024,컴퓨터공학과,1000,,965.42,,,,,,73.95,,10,4.3,10,43,20,2.15
충북,충북대,자연,정시(나),2021,토목공학부,1000,,958.9,,,59,49,62.5,64.5,,48,3.3,47,158.4,95,1.67
충북,충북대,자연,정시(가),2022,토목공학부,1000,,958.24,,,63,70,73,68.67,3,35,7.06,11,247.1,46,5.37
충북,충북대,자연,정시(가),2021,축산학과,1000,,957.1,,,57,46,63.5,61.5,,24,3.7,12,88.8,36,2.47
충북,충북대,자연,정시(가),2024,토목공학부,1000,,962.38,,,,,,70.33,,34,5.6,35,190.4,69,2.76
충북,충북대,자연,정시(가),2021,특용식물학과,1000,,951.7,,,53,48,56,54.5,,14,3.1,6,43.4,20,2.17
충북,충북대,자연,정시(나),2022,특용식물학과,1000,,953.44,,,65,59,80,68,4,9,7.22,3,64.98,12,5.42
충북,충북대,자연,정시(나),2023,특용식물학과,959.47,,959.11,,,,,,66.75,,9,8.11,2,72.99,11,6.64
충북,충북대,자연,정시(나),2024,특용식물학과,1000,,958.83,,,,,,65.33,,7,5.7,2,39.9,9,4.43
충북,충북대,인문,정시(가),2021,프랑스언어문화학과,1000,,973.4,,,67,68,82.5,75,,8,4.6,5,36.8,13,2.83
충북,충북대,인문,정시(나),2022,프랑스언어문화학과,1000,,962.95,,,69,54,74,65.67,3,7,6.57,6,45.99,13,3.54
충북,충북대,인문,정시(나),2023,프랑스언어문화학과,969.53,,969.05,,,,,,70,,6,9.5,1,57,7,8.14
충북,충북대,인문,정시(나),2024,프랑스언어문화학과,1000,,965.23,,,,,,67.25,,6,6.5,1,39,7,5.57
충북,충북대,자연,정시(나),2022,천문우주학과,1000,,958.24,,,75,51,83.5,69.83,3,8,5,2,40,10,4
충북,충북대,인문,정시(가),2021,지리교육과,950,,975.6,,,74,82,82.5,80,,10,2.7,6,27,16,1.69
충북,충북대,인문,정시(가),2022,지리교육과,1000,,966.94,,,59,76,81.5,72.17,1,8,4.38,4,35.04,12,2.92
충북,충북대,인문,정시(가),2023,지리교육과,973.83,,972.78,,,,,,76.75,,8,3.88,2,31.04,10,3.1
충북,충북대,인문,정시(가),2024,지리교육과,1000,,966.71,,,,,,72.4,,5,5.2,6,26,11,2.36
충북,충북대,자연,정시(가),2021,지역건설공학과,1000,,958.2,,,55,45,60,59.8,,9,3.8,18,34.2,27,1.27
충북,충북대,자연,정시(나),2022,지역건설공학과,1000,,953.25,,,30,82,70,60.67,3,9,6.22,5,55.98,14,4
충북,충북대,자연,정시(나),2023,지역건설공학과,961.24,,960.01,,,,,,73.5,,10,6.2,13,62,23,2.7
충북,충북대,자연,정시(나),2024,지역건설공학과,1000,,957.76,,,,,,66.7,,9,6.3,14,56.7,23,2.47
충북,충북대,자연,정시(가),2021,천문우주학과,1000,,959.7,,,41,45,64,62.8,,15,2.9,12,43.5,27,1.61
충북,세명대,인문,정시(나),2021,미디어문화학부,1000,,488,,,,,,,,14,2.14,16,29.96,30,1
충북,충북대,자연,정시(나),2023,천문우주학과,964.92,,964.91,,,,,,69.25,,10,8,15,80,25,3.2
충북,충북대,자연,정시(나),2024,천문우주학과,1000,,960.76,,,,,,69.37,,7,6.6,11,46.2,18,2.57
충북,충북대,인문,정시(가),2021,철학과,1000,,972.5,,,57,64,79.5,74.8,,9,4.8,13,43.2,22,1.96
충북,충북대,인문,정시(나),2022,철학과,1000,,963.73,,,80,47,76.5,67.83,4,9,6.78,3,61.02,12,5.09
